REG;DEP;DEPCOM;DCIRIS;AN;TYPEQU;CANT;INT;RPIC;CL_PELEM;CL_PGE;EP;SECT;NB_EQUIP
28;76;76414;76414;2018;C104;1;X;0;0;X;0;PU;1
28;76;76415;76415;2018;C102;1;X;X;X;X;0;PU;1
28;76;76416;76416;2018;C105;1;X;X;0;X;0;PU;1
28;76;76418;76418;2018;C104;1;X;0;1;X;0;PU;1
28;76;76420;76420;2018;C102;1;X;X;X;X;0;PU;1
28;76;76422;76422;2018;C105;0;X;X;0;X;0;PU;1
28;76;76424;76424;2018;C105;1;X;X;0;X;0;PU;1
28;76;76425;76425;2018;C105;1;X;X;0;X;0;PU;1
28;76;76427;76427;2018;C105;1;X;X;1;X;0;PU;1
28;76;76427;76427;2018;C201;1;1;X;X;X;0;PR;1
28;76;76427;76427;2018;C301;1;1;X;X;0;0;PR;1
28;76;76427;76427;2018;C303;X;1;X;X;0;X;PR;1
28;76;76427;76427;2018;C305;1;1;X;X;X;X;PR;1
28;76;76429;76429_0103;2018;C101;1;X;0;X;X;0;PU;1
28;76;76429;76429_0101;2018;C104;1;X;0;1;X;0;PR;1
28;76;76429;76429_0103;2018;C104;1;X;0;0;X;0;PU;1
28;76;76429;76429_0103;2018;C104;1;X;0;1;X;0;PR;1
28;76;76429;76429_0101;2018;C201;1;0;X;X;X;0;PU;1
28;76;76429;76429_0103;2018;C201;1;1;X;X;X;0;PR;1
28;76;76429;76429_0101;2018;C301;1;1;X;X;0;0;PR;1
28;76;76429;76429_0103;2018;C301;1;1;X;X;0;0;PR;1
28;76;76429;76429_0101;2018;C305;1;1;X;X;X;X;PR;1
28;76;76429;76429_0101;2018;C601;X;X;X;X;X;X;PR;2
28;76;76429;76429_0101;2018;C609;X;X;X;X;X;X;PR;1
28;76;76432;76432;2018;C105;1;X;X;0;X;0;PU;1
28;76;76433;76433;2018;C104;1;X;0;0;X;0;PU;1
28;76;76434;76434;2018;C102;1;X;X;X;X;0;PU;1
28;76;76435;76435;2018;C105;1;X;X;0;X;0;PU;1
28;76;76436;76436;2018;C104;1;X;0;1;X;0;PU;1
28;76;76437;76437;2018;C102;1;X;X;X;X;0;PU;1
28;76;76438;76438;2018;C102;1;X;X;X;X;0;PU;1
28;76;76441;76441;2018;C105;1;X;X;1;X;0;PU;1
28;76;76442;76442;2018;C105;1;X;X;1;X;0;PU;1
28;76;76443;76443;2018;C104;1;X;0;1;X;0;PU;1
28;76;76445;76445;2018;C102;1;X;X;X;X;0;PU;1
28;76;76445;76445;2018;C104;0;X;0;1;X;0;PR;1
28;76;76445;76445;2018;C105;1;X;X;0;X;0;PU;1
28;76;76446;76446;2018;C105;1;X;X;0;X;0;PU;1
28;76;76447;76447_0105;2018;C101;1;X;0;X;X;0;PU;2
28;76;76447;76447_0108;2018;C101;1;X;0;X;X;0;PU;1
28;76;76447;76447_0109;2018;C101;1;X;0;X;X;0;PU;1
28;76;76447;76447_0104;2018;C104;1;X;0;1;X;0;PU;1
28;76;76447;76447_0106;2018;C104;1;X;0;1;X;0;PU;1
28;76;76447;76447_0108;2018;C104;1;X;0;0;X;0;PU;2
28;76;76447;76447_0108;2018;C104;1;X;0;1;X;0;PR;1
28;76;76447;76447_0109;2018;C104;1;X;0;0;X;0;PU;1
28;76;76447;76447_0107;2018;C201;1;0;X;X;X;0;PU;1
28;76;76447;76447_0108;2018;C201;1;0;X;X;X;0;PR;1
28;76;76447;76447_0109;2018;C201;1;0;X;X;X;0;PU;1
28;76;76447;76447_0104;2018;C301;1;0;X;X;0;0;PU;1
28;76;76447;76447_0104;2018;C601;X;X;X;X;X;X;PR;1
28;76;76448;76448;2018;C105;1;X;X;0;X;0;PU;1
28;76;76450;76450;2018;C105;1;X;X;1;X;0;PU;1
28;76;76451;76451_0103;2018;C101;1;X;0;X;X;0;PU;1
28;76;76451;76451_0204;2018;C101;1;X;0;X;X;0;PU;1
28;76;76451;76451_0301;2018;C101;1;X;0;X;X;0;PU;1
28;76;76451;76451_0303;2018;C101;1;X;0;X;X;0;PU;1
28;76;76451;76451_0304;2018;C101;1;X;0;X;X;0;PU;1
28;76;76451;76451_0201;2018;C104;1;X;0;0;X;0;PU;2
28;76;76451;76451_0301;2018;C104;1;X;0;0;X;0;PU;1
28;76;76451;76451_0302;2018;C104;1;X;0;1;X;0;PR;1
28;76;76451;76451_0303;2018;C104;1;X;0;0;X;0;PU;1
28;76;76451;76451_0304;2018;C104;1;X;0;0;X;0;PU;1
28;76;76451;76451_0101;2018;C201;1;0;X;X;X;0;PU;1
28;76;76451;76451_0204;2018;C403;X;X;X;X;X;X;PR;1
28;76;76451;76451_0304;2018;C409;X;X;X;X;X;X;PR;1
28;76;76451;76451_0201;2018;C501;X;X;X;X;X;X;PU;4
28;76;76451;76451_0101;2018;C502;X;X;X;X;X;X;PU;1
28;76;76451;76451_0103;2018;C502;X;X;X;X;X;X;PU;1
28;76;76451;76451_0201;2018;C502;X;X;X;X;X;X;PU;4
28;76;76451;76451_0101;2018;C503;X;X;X;X;X;X;PR;1
28;76;76451;76451_0304;2018;C503;X;X;X;X;X;X;PR;2
28;76;76451;76451_0201;2018;C509;X;X;X;X;X;X;PU;1
28;76;76451;76451_0103;2018;C601;X;X;X;X;X;X;PU;1
28;76;76451;76451_0201;2018;C601;X;X;X;X;X;X;PU;1
28;76;76451;76451_0303;2018;C601;X;X;X;X;X;X;PR;1
28;76;76451;76451_0304;2018;C601;X;X;X;X;X;X;PR;3
28;76;76451;76451_0303;2018;C605;X;0;X;X;X;X;PU;1
28;76;76451;76451_0304;2018;C609;X;X;X;X;X;X;PU;1
28;76;76451;76451_0201;2018;C701;X;X;X;X;X;X;PU;1
28;76;76451;76451_0204;2018;C701;X;X;X;X;X;X;PU;1
28;76;76451;76451_0302;2018;C701;X;X;X;X;X;X;PU;1
28;76;76451;76451_0303;2018;C701;X;X;X;X;X;X;PU;1
28;76;76451;76451_0201;2018;C702;X;X;X;X;X;X;PU;2
28;76;76452;76452;2018;C101;1;X;0;X;X;0;PU;2
28;76;76452;76452;2018;C104;1;X;0;0;X;0;PU;2
28;76;76452;76452;2018;C201;1;0;X;X;X;0;PU;1
28;76;76453;76453;2018;C104;1;X;0;1;X;0;PU;1
28;76;76455;76455;2018;C105;1;X;X;0;X;0;PU;1
28;76;76456;76456;2018;C105;1;X;X;1;X;0;PU;1
28;76;76457;76457;2018;C101;1;X;0;X;X;0;PU;1
28;76;76457;76457;2018;C104;1;X;0;0;X;0;PU;1
28;76;76459;76459;2018;C105;1;X;X;0;X;0;PU;1
28;76;76460;76460;2018;C104;1;X;0;1;X;0;PU;1
28;76;76461;76461;2018;C105;1;X;X;0;X;0;PU;1
28;76;76462;76462;2018;C101;1;X;0;X;X;0;PU;1
28;76;76462;76462;2018;C104;1;X;0;0;X;0;PU;1
28;76;76462;76462;2018;C104;1;X;0;1;X;0;PR;1
28;76;76462;76462;2018;C201;1;0;X;X;X;0;PU;1
28;76;76462;76462;2018;C301;1;1;X;X;0;0;PU;1
28;76;76462;76462;2018;C303;X;1;X;X;0;X;PR;1
28;76;76462;76462;2018;C303;X;1;X;X;0;X;PU;1
28;76;76462;76462;2018;C305;1;1;X;X;X;X;PU;1
28;76;76463;76463;2018;C104;1;X;1;1;X;0;PU;1
28;76;76464;76464;2018;C101;1;X;0;X;X;0;PU;1
28;76;76464;76464;2018;C104;1;X;0;0;X;0;PU;1
28;76;76465;76465;2018;C102;1;X;X;X;X;0;PU;1
28;76;76467;76467;2018;C104;1;X;0;1;X;0;PU;1
28;76;76468;76468;2018;C104;1;X;0;1;X;0;PU;1
28;76;76469;76469;2018;C105;1;X;X;0;X;0;PU;1
28;76;76470;76470;2018;C105;1;X;X;1;X;0;PU;1
28;76;76471;76471;2018;C104;0;X;0;1;X;0;PU;1
28;76;76472;76472;2018;C105;0;X;X;1;X;0;PU;1
28;76;76473;76473;2018;C104;1;X;0;0;X;0;PU;1
28;76;76474;76474_0102;2018;C101;1;X;0;X;X;1;PU;1
28;76;76474;76474_0104;2018;C101;1;X;0;X;X;0;PU;1
28;76;76474;76474_0102;2018;C104;1;X;0;0;X;1;PU;1
28;76;76474;76474_0104;2018;C104;1;X;0;0;X;0;PU;1
28;76;76474;76474_0104;2018;C104;1;X;0;1;X;1;PU;1
28;76;76475;76475_0102;2018;C101;1;X;0;X;X;0;PU;2
28;76;76475;76475_0102;2018;C104;1;X;0;0;X;0;PU;1
28;76;76475;76475_0101;2018;C301;1;1;X;X;0;0;PU;1
28;76;76475;76475_0102;2018;C305;1;1;X;X;X;X;PU;1
28;76;76476;76476_0101;2018;C101;1;X;0;X;X;0;PU;1
28;76;76476;76476_0102;2018;C101;1;X;0;X;X;0;PU;1
28;76;76476;76476_0103;2018;C101;1;X;0;X;X;0;PU;1
28;76;76476;76476_0000;2018;C104;1;X;0;0;X;0;PU;1
28;76;76476;76476_0000;2018;C104;1;X;0;1;X;0;PU;1
28;76;76476;76476_0101;2018;C104;1;X;0;0;X;0;PU;1
28;76;76476;76476_0102;2018;C104;1;X;0;0;X;0;PU;2
28;76;76476;76476_0103;2018;C104;1;X;0;0;X;0;PU;2
28;76;76476;76476_0102;2018;C201;1;0;X;X;X;0;PU;1
28;76;76476;76476_0103;2018;C601;X;X;X;X;X;X;PR;1
28;76;76479;76479;2018;C102;1;X;X;X;X;0;PU;1
28;76;76480;76480;2018;C105;1;X;X;1;X;0;PU;1
28;76;76481;76481;2018;C101;1;X;0;X;X;0;PU;1
28;76;76481;76481;2018;C104;1;X;0;0;X;0;PU;1
28;76;76482;76482;2018;C101;1;X;0;X;X;0;PU;1
28;76;76482;76482;2018;C104;1;X;0;0;X;0;PU;1
28;76;76482;76482;2018;C201;1;0;X;X;X;0;PU;1
28;76;76482;76482;2018;C302;1;1;X;X;0;0;PU;1
28;76;76484;76484_0101;2018;C101;1;X;0;X;X;1;PU;1
28;76;76484;76484_0102;2018;C101;1;X;0;X;X;1;PU;1
28;76;76484;76484_0103;2018;C101;1;X;0;X;X;1;PU;1
28;76;76484;76484_0102;2018;C104;1;X;0;0;X;1;PU;1
28;76;76484;76484_0103;2018;C104;1;X;0;1;X;1;PU;1
28;76;76484;76484_0105;2018;C104;1;X;0;0;X;1;PU;1
28;76;76484;76484_0105;2018;C104;1;X;0;1;X;0;PR;1
28;76;76484;76484_0104;2018;C201;1;0;X;X;X;1;PU;1
28;76;76484;76484_0103;2018;C604;X;X;X;X;X;X;PR;1
28;76;76484;76484_0107;2018;C609;X;X;X;X;X;X;PU;1
28;76;76485;76485;2018;C102;1;X;X;X;X;0;PU;1
28;76;76486;76486;2018;C104;1;X;0;1;X;0;PU;1
28;76;76487;76487;2018;C105;1;X;X;0;X;0;PU;1
28;76;76488;76488;2018;C102;0;X;X;X;X;0;PU;1
28;76;76488;76488;2018;C105;0;X;X;0;X;0;PU;1
28;76;76489;76489;2018;C105;1;X;X;0;X;0;PU;1
28;76;76490;76490;2018;C104;1;X;0;1;X;0;PU;1
28;76;76492;76492;2018;C104;0;X;0;1;X;0;PU;1
28;76;76493;76493;2018;C105;1;X;X;0;X;0;PU;1
28;76;76494;76494;2018;C105;1;X;X;0;X;0;PU;1
28;76;76495;76495_0101;2018;C101;1;X;0;X;X;0;PU;1
28;76;76495;76495_0103;2018;C101;1;X;0;X;X;0;PU;1
28;76;76495;76495_0101;2018;C104;1;X;0;0;X;0;PU;1
28;76;76495;76495_0103;2018;C104;1;X;0;0;X;0;PU;1
28;76;76495;76495_0103;2018;C104;1;X;0;1;X;0;PR;1
28;76;76495;76495_0103;2018;C201;1;0;X;X;X;0;PU;1
28;76;76497;76497_0101;2018;C101;1;X;0;X;X;1;PU;1
28;76;76497;76497_0102;2018;C101;1;X;0;X;X;0;PU;1
28;76;76497;76497_0104;2018;C101;1;X;0;X;X;0;PU;1
28;76;76497;76497_0101;2018;C104;1;X;0;0;X;1;PU;1
28;76;76497;76497_0102;2018;C104;1;X;0;0;X;0;PU;1
28;76;76497;76497_0104;2018;C104;1;X;0;0;X;0;PU;1
28;76;76497;76497_0104;2018;C201;1;0;X;X;X;1;PU;1
28;76;76498;76498_0102;2018;C101;1;X;0;X;X;1;PU;1
28;76;76498;76498_0103;2018;C101;1;X;0;X;X;0;PU;1
28;76;76498;76498_0104;2018;C101;1;X;0;X;X;1;PU;1
28;76;76498;76498_0105;2018;C101;1;X;0;X;X;1;PU;1
28;76;76498;76498_0106;2018;C101;1;X;0;X;X;1;PU;1
28;76;76498;76498_0108;2018;C101;1;X;0;X;X;1;PU;1
28;76;76498;76498_0109;2018;C101;1;X;0;X;X;1;PU;1
28;76;76498;76498_0112;2018;C101;1;X;0;X;X;0;PU;1
28;76;76498;76498_0101;2018;C104;1;X;0;0;X;1;PU;1
28;76;76498;76498_0104;2018;C104;1;X;0;0;X;0;PU;1
28;76;76498;76498_0105;2018;C104;1;X;0;0;X;1;PU;1
28;76;76498;76498_0106;2018;C104;1;X;0;0;X;1;PU;1
28;76;76498;76498_0107;2018;C104;1;X;0;0;X;1;PU;1
28;76;76498;76498_0108;2018;C104;1;X;0;0;X;1;PU;1
28;76;76498;76498_0112;2018;C104;1;X;0;0;X;0;PU;1
28;76;76498;76498_0103;2018;C201;1;0;X;X;X;1;PU;1
28;76;76498;76498_0109;2018;C201;1;0;X;X;X;1;PU;1
28;76;76498;76498_0107;2018;C302;1;1;X;X;0;1;PU;1
28;76;76498;76498_0110;2018;C302;1;1;X;X;0;0;PU;1
28;76;76498;76498_0112;2018;C302;0;0;X;X;0;0;PR;1
28;76;76498;76498_0107;2018;C304;1;1;X;X;X;X;PU;1
28;76;76498;76498_0110;2018;C304;1;1;X;X;X;X;PU;1
28;76;76498;76498_0103;2018;C403;X;X;X;X;X;X;PR;1
28;76;76498;76498_0112;2018;C601;X;X;X;X;X;X;PR;1
28;76;76498;76498_0110;2018;C604;X;X;X;X;X;X;PR;1
28;76;76498;76498_0107;2018;C609;X;X;X;X;X;X;PR;1
28;76;76498;76498_0108;2018;C609;X;X;X;X;X;X;PR;1
28;76;76499;76499;2018;C104;1;X;0;1;X;0;PU;1
28;76;76500;76500;2018;C104;1;X;0;0;X;0;PU;1
28;76;76502;76502;2018;C102;1;X;X;X;X;0;PU;1
28;76;76503;76503;2018;C104;1;X;0;1;X;0;PU;1
28;76;76506;76506;2018;C105;0;X;X;0;X;0;PU;1
28;76;76507;76507;2018;C104;1;X;0;1;X;0;PU;1
28;76;76508;76508;2018;C102;1;X;X;X;X;0;PU;1
28;76;76509;76509;2018;C101;1;X;0;X;X;0;PU;1
28;76;76509;76509;2018;C104;1;X;0;0;X;0;PU;1
28;76;76513;76513;2018;C104;1;X;0;0;X;0;PU;1
28;76;76514;76514;2018;C104;1;X;0;1;X;0;PU;1
28;76;76515;76515;2018;C105;0;X;X;0;X;0;PU;1
28;76;76517;76517;2018;C101;1;X;0;X;X;0;PU;1
28;76;76517;76517;2018;C104;1;X;0;0;X;0;PU;1
28;76;76520;76520;2018;C105;1;X;X;0;X;0;PU;1
28;76;76522;76522;2018;C104;1;X;0;1;X;0;PU;1
28;76;76523;76523;2018;C105;1;X;X;0;X;0;PU;1
28;76;76526;76526;2018;C105;0;X;X;0;X;0;PU;1
28;76;76527;76527;2018;C105;1;X;X;1;X;0;PU;1
28;76;76528;76528;2018;C102;1;X;X;X;X;0;PU;1
28;76;76529;76529;2018;C105;0;X;X;0;X;0;PU;1
28;76;76532;76532;2018;C105;1;X;X;0;X;0;PU;1
28;76;76533;76533;2018;C104;0;X;0;1;X;0;PU;1
28;76;76534;76534;2018;C104;1;X;0;1;X;0;PU;1
28;76;76535;76535;2018;C105;1;X;X;0;X;0;PU;1
28;76;76536;76536;2018;C101;1;X;0;X;X;0;PU;1
28;76;76536;76536;2018;C104;1;X;0;0;X;0;PU;1
28;76;76537;76537;2018;C102;1;X;X;X;X;0;PU;1
28;76;76540;76540_0104;2018;C101;1;X;0;X;X;0;PU;1
28;76;76540;76540_0105;2018;C101;0;X;0;X;X;0;PR;1
28;76;76540;76540_0105;2018;C101;1;X;0;X;X;0;PU;1
28;76;76540;76540_0106;2018;C101;1;X;0;X;X;0;PU;1
28;76;76540;76540_0203;2018;C101;1;X;0;X;X;0;PU;2
28;76;76540;76540_0301;2018;C101;1;X;0;X;X;0;PU;1
28;76;76540;76540_0304;2018;C101;1;X;0;X;X;0;PU;1
28;76;76540;76540_0305;2018;C101;1;X;0;X;X;0;PU;1
28;76;76540;76540_0402;2018;C101;1;X;0;X;X;0;PU;1
28;76;76540;76540_0404;2018;C101;1;X;0;X;X;0;PU;1
28;76;76540;76540_0405;2018;C101;1;X;0;X;X;0;PU;1
28;76;76540;76540_0501;2018;C101;1;X;0;X;X;0;PU;1
28;76;76540;76540_0504;2018;C101;1;X;0;X;X;0;PR;1
28;76;76540;76540_0504;2018;C101;1;X;0;X;X;0;PU;1
28;76;76540;76540_0601;2018;C101;1;X;0;X;X;0;PU;1
28;76;76540;76540_0602;2018;C101;1;X;0;X;X;0;PU;1
28;76;76540;76540_0604;2018;C101;1;X;0;X;X;0;PU;1
28;76;76540;76540_0701;2018;C101;1;X;0;X;X;1;PU;1
28;76;76540;76540_0702;2018;C101;1;X;0;X;X;1;PU;1
28;76;76540;76540_0901;2018;C101;1;X;0;X;X;1;PU;1
28;76;76540;76540_0902;2018;C101;1;X;0;X;X;1;PU;2
28;76;76540;76540_1001;2018;C101;1;X;0;X;X;1;PU;1
28;76;76540;76540_1002;2018;C101;1;X;0;X;X;0;PU;1
28;76;76540;76540_1003;2018;C101;1;X;0;X;X;0;PU;2
28;76;76540;76540_1004;2018;C101;1;X;0;X;X;0;PU;1
28;76;76540;76540_0101;2018;C104;1;X;0;1;X;0;PR;1
28;76;76540;76540_0104;2018;C104;1;X;0;0;X;0;PU;1
28;76;76540;76540_0105;2018;C104;1;X;0;0;X;0;PU;1
28;76;76540;76540_0106;2018;C104;1;X;0;0;X;0;PU;2
28;76;76540;76540_0203;2018;C104;1;X;0;0;X;0;PU;2
28;76;76540;76540_0203;2018;C104;1;X;0;1;X;0;PR;1
28;76;76540;76540_0304;2018;C104;1;X;0;0;X;0;PU;2
28;76;76540;76540_0304;2018;C104;1;X;0;1;X;0;PR;1
28;76;76540;76540_0305;2018;C104;1;X;0;0;X;0;PU;1
28;76;76540;76540_0402;2018;C104;1;X;0;0;X;0;PU;1
28;76;76540;76540_0402;2018;C104;1;X;0;1;X;0;PR;2
28;76;76540;76540_0404;2018;C104;1;X;0;0;X;0;PU;1
28;76;76540;76540_0501;2018;C104;1;X;0;0;X;0;PU;1
28;76;76540;76540_0501;2018;C104;1;X;0;1;X;0;PR;1
28;76;76540;76540_0502;2018;C104;1;X;0;1;X;0;PR;2
28;76;76540;76540_0503;2018;C104;1;X;0;1;X;0;PR;1
28;76;76540;76540_0504;2018;C104;1;X;0;0;X;0;PU;1
28;76;76540;76540_0601;2018;C104;1;X;0;0;X;0;PU;1
28;76;76540;76540_0604;2018;C104;1;X;0;0;X;0;PU;1
28;76;76540;76540_0701;2018;C104;1;X;0;0;X;1;PU;1
28;76;76540;76540_0702;2018;C104;1;X;0;0;X;1;PU;1
28;76;76540;76540_0801;2018;C104;0;X;0;0;X;0;PR;1
28;76;76540;76540_0801;2018;C104;1;X;0;1;X;1;PU;2
28;76;76540;76540_0902;2018;C104;1;X;0;0;X;1;PU;2
28;76;76540;76540_1001;2018;C104;1;X;0;0;X;1;PU;1
28;76;76540;76540_1002;2018;C104;1;X;0;0;X;0;PU;1
28;76;76540;76540_1003;2018;C104;0;X;0;0;X;0;PR;1
28;76;76540;76540_1003;2018;C104;1;X;0;0;X;0;PU;1
28;76;76540;76540_1003;2018;C104;1;X;0;1;X;0;PR;1
28;76;76540;76540_1005;2018;C104;1;X;0;0;X;0;PU;1
28;76;76540;76540_1005;2018;C104;1;X;0;1;X;0;PU;1
28;76;76540;76540_0101;2018;C201;1;0;X;X;X;0;PR;1
28;76;76540;76540_0102;2018;C201;1;0;X;X;X;0;PU;1
28;76;76540;76540_0103;2018;C201;1;0;X;X;X;0;PU;1
28;76;76540;76540_0204;2018;C201;1;1;X;X;X;0;PU;1
28;76;76540;76540_0303;2018;C201;1;0;X;X;X;1;PU;1
28;76;76540;76540_0304;2018;C201;1;0;X;X;X;0;PR;1
28;76;76540;76540_0501;2018;C201;1;1;X;X;X;0;PR;1
28;76;76540;76540_0502;2018;C201;1;0;X;X;X;0;PR;1
28;76;76540;76540_0502;2018;C201;1;1;X;X;X;0;PR;1
28;76;76540;76540_0503;2018;C201;1;0;X;X;X;0;PR;1
28;76;76540;76540_0702;2018;C201;1;0;X;X;X;1;PU;1
28;76;76540;76540_0902;2018;C201;1;0;X;X;X;1;PU;1
28;76;76540;76540_1002;2018;C201;1;1;X;X;X;0;PU;1
28;76;76540;76540_0102;2018;C301;1;0;X;X;0;0;PU;1
28;76;76540;76540_0203;2018;C301;1;1;X;X;1;0;PU;1
28;76;76540;76540_0204;2018;C301;1;1;X;X;1;0;PU;1
28;76;76540;76540_0304;2018;C301;1;0;X;X;0;0;PR;1
28;76;76540;76540_0304;2018;C301;1;1;X;X;1;0;PU;1
28;76;76540;76540_0404;2018;C301;1;1;X;X;0;0;PR;1
28;76;76540;76540_0501;2018;C301;1;1;X;X;0;0;PR;1
28;76;76540;76540_0502;2018;C301;1;0;X;X;0;0;PR;1
28;76;76540;76540_0502;2018;C301;1;1;X;X;0;0;PR;1
28;76;76540;76540_0701;2018;C301;1;1;X;X;1;0;PU;1
28;76;76540;76540_0103;2018;C302;0;0;X;X;0;0;PR;1
28;76;76540;76540_0201;2018;C302;0;0;X;X;0;0;PR;2
28;76;76540;76540_0404;2018;C302;0;0;X;X;0;0;PR;1
28;76;76540;76540_0602;2018;C302;1;1;X;X;0;0;PU;1
28;76;76540;76540_0701;2018;C302;1;1;X;X;0;0;PU;1
28;76;76540;76540_0304;2018;C305;1;1;X;X;X;X;PU;1
28;76;76540;76540_0404;2018;C305;1;1;X;X;X;X;PR;1
28;76;76540;76540_0502;2018;C305;1;0;X;X;X;X;PR;1
28;76;76540;76540_0801;2018;C402;X;X;X;X;X;X;PU;1
28;76;76540;76540_0404;2018;C403;X;X;X;X;X;X;PR;1
28;76;76540;76540_0101;2018;C409;X;X;X;X;X;X;PR;1
28;76;76540;76540_0201;2018;C409;X;X;X;X;X;X;PR;2
28;76;76540;76540_0502;2018;C409;X;X;X;X;X;X;PR;1
28;76;76540;76540_0901;2018;C409;X;X;X;X;X;X;PU;1
28;76;76540;76540_0202;2018;C501;X;X;X;X;X;X;PU;1
28;76;76540;76540_0404;2018;C501;X;X;X;X;X;X;PU;1
28;76;76540;76540_0404;2018;C502;X;X;X;X;X;X;PU;3
28;76;76540;76540_0404;2018;C504;X;X;X;X;X;X;PR;1
28;76;76540;76540_0404;2018;C509;X;X;X;X;X;X;PU;2
28;76;76540;76540_0304;2018;C601;X;X;X;X;X;X;PR;1
28;76;76540;76540_0305;2018;C601;X;X;X;X;X;X;PR;1
28;76;76540;76540_0604;2018;C601;X;X;X;X;X;X;PR;1
28;76;76540;76540_0701;2018;C601;X;X;X;X;X;X;PU;1
28;76;76540;76540_0902;2018;C601;X;X;X;X;X;X;PR;1
28;76;76540;76540_1005;2018;C601;X;X;X;X;X;X;PR;1
28;76;76540;76540_0203;2018;C602;X;X;X;X;X;X;PU;1
28;76;76540;76540_0603;2018;C603;X;X;X;X;X;X;PR;1
28;76;76540;76540_0106;2018;C604;X;X;X;X;X;X;PR;1
28;76;76540;76540_0305;2018;C604;X;X;X;X;X;X;PR;1
28;76;76540;76540_0203;2018;C609;X;X;X;X;X;X;PR;1
28;76;76540;76540_0301;2018;C609;X;X;X;X;X;X;PR;1
28;76;76540;76540_0305;2018;C609;X;X;X;X;X;X;PR;2
28;76;76540;76540_0404;2018;C609;X;X;X;X;X;X;PR;1
28;76;76540;76540_0902;2018;C609;X;X;X;X;X;X;PU;1
28;76;76540;76540_0202;2018;C701;X;X;X;X;X;X;PU;1
28;76;76540;76540_0305;2018;C701;X;X;X;X;X;X;PU;1
28;76;76540;76540_0501;2018;C701;X;X;X;X;X;X;PU;1
28;76;76540;76540_0501;2018;C702;X;X;X;X;X;X;PU;1
28;76;76541;76541;2018;C104;1;X;0;1;X;0;PU;1
28;76;76543;76543;2018;C105;1;X;X;0;X;0;PU;1
28;76;76545;76545;2018;C101;1;X;0;X;X;0;PU;1
28;76;76545;76545;2018;C104;1;X;0;0;X;0;PU;1
28;76;76547;76547;2018;C105;1;X;X;0;X;0;PU;1
28;76;76548;76548;2018;C105;1;X;X;1;X;0;PU;1
28;76;76550;76550;2018;C104;1;X;0;1;X;0;PU;1
28;76;76551;76551;2018;C104;0;X;0;1;X;0;PU;1
28;76;76552;76552_0102;2018;C101;0;X;0;X;X;0;PU;1
28;76;76552;76552_0103;2018;C101;1;X;0;X;X;0;PU;1
28;76;76552;76552_0103;2018;C104;1;X;0;0;X;0;PU;1
28;76;76552;76552_0104;2018;C104;1;X;0;1;X;0;PR;1
28;76;76552;76552_0102;2018;C201;1;0;X;X;X;0;PU;1
28;76;76552;76552_0104;2018;C301;1;0;X;X;0;0;PR;1
28;76;76552;76552_0104;2018;C305;1;0;X;X;X;X;PR;1
28;76;76553;76553;2018;C105;0;X;X;0;X;0;PU;1
28;76;76554;76554;2018;C105;1;X;X;0;X;0;PU;1
28;76;76555;76555;2018;C102;0;X;X;X;X;0;PU;1
28;76;76555;76555;2018;C105;1;X;X;0;X;0;PU;1
28;76;76556;76556;2018;C101;1;X;1;X;X;0;PU;1
28;76;76556;76556;2018;C104;1;X;1;0;X;0;PU;1
28;76;76557;76557;2018;C101;1;X;0;X;X;0;PU;1
28;76;76557;76557;2018;C104;1;X;0;0;X;0;PU;1
28;76;76558;76558;2018;C104;1;X;0;1;X;0;PU;1
28;76;76559;76559;2018;C105;0;X;X;0;X;0;PU;1
28;76;76560;76560;2018;C101;1;X;0;X;X;0;PU;1
28;76;76560;76560;2018;C104;1;X;0;0;X;0;PU;1
28;76;76561;76561_0102;2018;C101;1;X;0;X;X;0;PU;2
28;76;76561;76561_0103;2018;C101;0;X;0;X;X;0;PU;1
28;76;76561;76561_0102;2018;C104;1;X;0;0;X;0;PU;2
28;76;76561;76561_0103;2018;C104;1;X;0;0;X;0;PU;1
28;76;76561;76561_0103;2018;C104;1;X;0;1;X;0;PR;1
28;76;76561;76561_0102;2018;C201;1;0;X;X;X;0;PU;1
28;76;76562;76562;2018;C104;1;X;0;1;X;0;PU;1
28;76;76563;76563;2018;C104;0;X;0;1;X;0;PU;1
28;76;76565;76565;2018;C104;1;X;0;0;X;0;PU;1
28;76;76565;76565;2018;C104;1;X;0;1;X;0;PU;1
28;76;76566;76566;2018;C104;1;X;0;1;X;0;PU;1
28;76;76567;76567;2018;C102;1;X;X;X;X;0;PU;1
28;76;76568;76568;2018;C104;1;X;0;0;X;0;PU;1
28;76;76569;76569;2018;C105;1;X;X;0;X;0;PU;1
28;76;76571;76571;2018;C105;1;X;X;1;X;0;PU;1
28;76;76574;76574;2018;C105;1;X;X;0;X;0;PU;1
28;76;76575;76575_0102;2018;C101;1;X;0;X;X;1;PU;1
28;76;76575;76575_0105;2018;C101;1;X;0;X;X;1;PU;1
28;76;76575;76575_0107;2018;C101;1;X;0;X;X;1;PU;1
28;76;76575;76575_0201;2018;C101;1;X;0;X;X;1;PU;1
28;76;76575;76575_0203;2018;C101;1;X;0;X;X;1;PU;1
28;76;76575;76575_0301;2018;C101;1;X;0;X;X;1;PU;1
28;76;76575;76575_0402;2018;C101;1;X;0;X;X;0;PU;1
28;76;76575;76575_0601;2018;C101;1;X;0;X;X;1;PU;2
28;76;76575;76575_0802;2018;C101;1;X;0;X;X;1;PU;1
